Start Time,End Time,Open,High,Low,Close,Vol,Vol-Avg,Range,POC,VA High,VA Low,VA Range,TPO T,TPO AB,TPO BL,SF,TFF,RF,VTY,Dist(s),Bracket UL,Bracket UO,Bracket UQ,Bracket MID,Bracket LQ,Bracket LO,Bracket LL,Q1 TPO,Q2 TPO,Q3 TPO,Q4 TPO,Datetime,ULBreakoutPL,ULBreakout
2019.06.13 00:00,2019.06.19 23:30,1.12871,1.13037,1.1181299999999998,1.12259,1662868,332574,122.4,1.1195,1.1262,1.1182,80.0,1038,906,95,9.54,3.35,21,6.8,1.0,1.1302,1.12868,1.12715,1.1241,1.12105,1.11953,1.118,278,86,355,317,2019-06-19 23:30:00,-30.49999999999997,2
2019.06.14 00:00,2019.06.20 23:30,1.12761,1.13173,1.1181299999999998,1.12916,1733480,346696,136.0,1.1195,1.1266,1.1182,84.0,1129,996,95,10.48,3.27,29,7.5,1.0,1.1316,1.1299,1.1282,1.1248,1.1214,1.1197,1.118,177,220,360,371,2019-06-20 23:30:00,33.99999999999847,1
2019.07.08 00:00,2019.07.12 23:30,1.12215,1.12857,1.11933,1.1269799999999999,1252441,250488,92.4,1.1257,1.1282,1.1216,66.0,937,252,637,0.4,3.99,25,5.9,1.0,1.1282,1.12713,1.12605,1.1239,1.12175,1.12067,1.1196,218,263,191,260,2019-07-12 23:30:00,-21.500000000000963,2
2019.07.29 00:00,2019.08.02 23:30,1.11246,1.1162,1.1026799999999999,1.11057,1802528,360506,135.2,1.1145,1.1158,1.108,78.0,1135,183,911,0.2,3.34,17,7.5,1.0,1.1162,1.1145,1.1128,1.1094,1.106,1.1043,1.1026,420,260,281,174,2019-08-02 23:30:00,34.000000000000696,1
2019.09.06 00:00,2019.09.12 23:30,1.1034,1.10871,1.0926799999999999,1.10643,754795,150959,160.3,1.1043,1.1064,1.1018,46.0,1192,371,745,0.5,2.94,-25,7.9,1.0,1.1078,1.10625,1.1047,1.1016,1.0985,1.09695,1.0954,305,609,198,53,2019-09-12 23:30:00,30.999999999998806,1
2019.09.26 00:00,2019.10.02 23:30,1.09409,1.0967200000000001,1.0879,1.0959,963318,192664,88.2,1.0933,1.0956,1.0908,48.0,1078,423,593,0.71,4.79,-11,7.1,1.0,1.0966,1.09553,1.09445,1.0923,1.09015,1.0890799999999998,1.088,199,463,249,165,2019-10-02 23:30:00,21.500000000000963,1
2019.09.30 00:00,2019.10.04 23:30,1.09419,1.09992,1.0879,1.0976,998692,199738,120.2,1.0959,1.0988,1.0918,70.0,1103,356,705,0.5,3.62,-17,7.2,1.0,1.0998,1.09833,1.09685,1.0939,1.09095,1.08948,1.088,271,309,281,239,2019-10-04 23:30:00,-29.50000000000008,2
2019.10.04 00:00,2019.10.10 23:30,1.09627,1.10337,1.09409,1.1005,989081,197816,92.8,1.0977,1.0994,1.0962,32.0,1022,551,394,1.4,4.35,11,6.6,1.0,1.1034,1.10227,1.10115,1.0989,1.09665,1.09553,1.0944,120,135,613,152,2019-10-10 23:30:00,22.499999999998632,1
2019.10.24 00:00,2019.10.30 23:30,1.11296,1.11627,1.1072899999999999,1.11501,618149,123630,89.8,1.1111,1.112,1.108,40.0,929,345,535,0.64,4.04,20,5.9,1.0,1.1154,1.11437,1.11335,1.1113,1.10925,1.1082299999999998,1.1072,112,227,383,199,2019-10-30 23:30:00,20.499999999998852,1
2019.11.08 00:00,2019.11.14 23:30,1.1049200000000001,1.10554,1.0989,1.10204,561961,112392,66.4,1.1009,1.1034,1.1,34.0,860,602,209,2.88,5.06,-38,5.1,1.0,1.1054,1.1046,1.1038,1.1022,1.1006,1.0998,1.099,105,300,283,168,2019-11-14 23:30:00,16.00000000000046,1
2019.11.11 00:00,2019.11.15 23:30,1.1023,1.10569,1.0989,1.10494,555346,111069,67.9,1.1021,1.1032,1.1,32.0,854,344,459,0.75,4.88,-17,5.1,1.0,1.1056,1.10477,1.10395,1.1023,1.10065,1.0998299999999999,1.099,75,269,339,168,2019-11-15 23:30:00,16.499999999999293,1
2019.11.14 00:00,2019.11.20 23:30,1.1005200000000002,1.10899,1.0989,1.10723,581870,116374,100.9,1.1073,1.1086,1.1026,60.0,844,159,634,0.25,3.31,9,5.0,1.0,1.1084,1.10723,1.10605,1.1037,1.10135,1.10017,1.099,424,137,147,129,2019-11-20 23:30:00,-23.500000000000743,2
2019.11.25 00:00,2019.11.29 23:30,1.1017,1.10321,1.0981100000000001,1.1015,522871,104574,51.0,1.1011,1.102,1.1002,18.0,792,350,348,1.01,5.87,20,4.5,1.0,1.103,1.10248,1.10195,1.1009,1.09985,1.09932,1.0988,162,362,222,37,2019-11-29 23:30:00,10.499999999999954,1
2020.01.09 00:00,2020.01.15 23:30,1.11053,1.1163399999999999,1.1085,1.11495,679255,135851,78.4,1.1107,1.114,1.1106,34.0,900,709,140,5.06,4.5,39,5.4,1.0,1.1162,1.1152799999999998,1.11435,1.1125,1.11065,1.1097299999999999,1.1088,103,311,344,138,2020-01-15 23:30:00,-18.500000000001293,2
